Return_ID,Order_ID,Return_Date,Return_Reason,Refund_Amount
1803,ORD118021,2025-12-12,Customer Changed Mind,43269.65
1804,ORD118031,2024-06-17,Late Delivery,3086.48
1805,ORD118041,2024-09-05,Damaged,35798.83
1806,ORD118051,2025-06-24,Wrong Item,18798.16
1807,ORD118061,2025-05-18,Size Issue,5106.71
1808,ORD118071,2025-03-21,Customer Changed Mind,33722.53
1809,ORD118081,2024-10-22,Late Delivery,43998.87
1810,ORD118091,2025-10-02,Damaged,81710.12
1811,ORD118101,2025-02-09,Wrong Item,8854.64
1812,ORD118111,2024-07-25,Size Issue,19251.04
1813,ORD118121,2025-01-29,Customer Changed Mind,62084.56
1814,ORD118131,2025-09-28,Late Delivery,35033.37
1815,ORD118141,2024-05-07,Damaged,29982.38
1816,ORD118151,2025-12-01,Wrong Item,18861.43
1817,ORD118161,2024-01-13,Size Issue,47003.13
1818,ORD118171,2024-10-01,Customer Changed Mind,11507.01
1819,ORD118181,2025-08-24,Late Delivery,6300.41
1820,ORD118191,2025-10-11,Damaged,90133.42
1821,ORD118201,2024-04-16,Wrong Item,31473.21
1822,ORD118211,2024-04-14,Size Issue,3095.17
1823,ORD118221,2024-07-11,Customer Changed Mind,36387.11
1824,ORD118231,2024-09-22,Late Delivery,40528.5
1825,ORD118241,2024-05-30,Damaged,13850.85
1826,ORD118251,2025-11-23,Wrong Item,8843.24
1827,ORD118261,2025-09-28,Size Issue,45113.49
1828,ORD118271,2024-10-19,Customer Changed Mind,38822.44
1829,ORD118281,2025-03-07,Late Delivery,40053.52
1830,ORD118291,2025-04-02,Damaged,72122.44
1831,ORD118301,2024-10-09,Wrong Item,56800.24
1832,ORD118311,2025-04-14,Size Issue,29164.26
1833,ORD118321,2025-12-23,Customer Changed Mind,1025.67
1834,ORD118331,2026-01-07,Late Delivery,2796.2
1835,ORD118341,2024-06-19,Damaged,27612.44
1836,ORD118351,2025-12-27,Wrong Item,41589.9
1837,ORD118361,2025-01-23,Size Issue,42064.8
1838,ORD118371,2024-03-31,Customer Changed Mind,17899.42
1839,ORD118381,2025-11-08,Late Delivery,5577.66
1840,ORD118391,2024-05-09,Damaged,23467.94
1841,ORD118401,2024-08-28,Wrong Item,18507.64
1842,ORD118411,2024-10-09,Size Issue,49457.97
1843,ORD118421,2024-06-25,Customer Changed Mind,21039.97
1844,ORD118431,2024-10-21,Late Delivery,50109.48
1845,ORD118441,2025-03-23,Damaged,18787.68
1846,ORD118451,2025-07-05,Wrong Item,42559.89
1847,ORD118461,2025-09-26,Size Issue,16609.36
1848,ORD118471,2024-01-13,Customer Changed Mind,50451.6
1849,ORD118481,2025-08-01,Late Delivery,21247.01
1850,ORD118491,2024-06-15,Damaged,17182.84
1851,ORD118501,2024-05-07,Wrong Item,26219.12
1852,ORD118511,2024-08-13,Size Issue,52728.63
1853,ORD118521,2025-07-05,Customer Changed Mind,37061.25
1854,ORD118531,2024-03-02,Late Delivery,13536.47
1855,ORD118541,2025-02-06,Damaged,15919.73
1856,ORD118551,2025-09-15,Wrong Item,51537.95
1857,ORD118561,2025-09-27,Size Issue,76895.48
1858,ORD118571,2025-08-01,Customer Changed Mind,76987.2
1859,ORD118581,2024-02-04,Late Delivery,42156.67
1860,ORD118591,2025-04-19,Damaged,14803.88
1861,ORD118601,2025-04-21,Wrong Item,42407.96
1862,ORD118611,2025-03-20,Size Issue,24138.23
1863,ORD118621,2025-07-01,Customer Changed Mind,25558.13
1864,ORD118631,2024-03-31,Late Delivery,2042.69
1865,ORD118641,2025-05-15,Damaged,14733
1866,ORD118651,2024-12-15,Wrong Item,12929.55
1867,ORD118661,2024-11-04,Size Issue,6532.11
1868,ORD118671,2025-08-09,Customer Changed Mind,17502.82
1869,ORD118681,2024-02-03,Late Delivery,5714.82
1870,ORD118691,2024-08-10,Damaged,43136.05
1871,ORD118701,2025-06-19,Wrong Item,26041.74
1872,ORD118711,2025-11-23,Size Issue,7274.72
1873,ORD118721,2025-07-04,Customer Changed Mind,32736.24
1874,ORD118731,2024-11-09,Late Delivery,5169.69
1875,ORD118741,2025-07-10,Damaged,45461.02
1876,ORD118751,2025-11-28,Wrong Item,8366.49
1877,ORD118761,2025-03-15,Size Issue,20026.76
1878,ORD118771,2024-09-21,Customer Changed Mind,21971.66
1879,ORD118781,2025-12-28,Late Delivery,36415.45
1880,ORD118791,2024-06-15,Damaged,44369.88
1881,ORD118801,2025-11-08,Wrong Item,3285.27
1882,ORD118811,2024-09-11,Size Issue,15752.54
1883,ORD118821,2025-07-18,Customer Changed Mind,10985.83
1884,ORD118831,2024-12-29,Late Delivery,84586.15
1885,ORD118841,2025-12-25,Damaged,25137.53
1886,ORD118851,2024-12-29,Wrong Item,7302.35
1887,ORD118861,2025-03-08,Size Issue,4774.38
1888,ORD118871,2024-08-07,Customer Changed Mind,10448.55
1889,ORD118881,2024-05-21,Late Delivery,35706.99
1890,ORD118891,2024-06-13,Damaged,26382.59
1891,ORD118901,2025-10-18,Wrong Item,24116.16
1892,ORD118911,2024-10-31,Size Issue,25385.52
1893,ORD118921,2024-12-03,Customer Changed Mind,27037.18
1894,ORD118931,2024-02-10,Late Delivery,18856.97
1895,ORD118941,2024-05-17,Damaged,38038.3
1896,ORD118951,2024-11-04,Wrong Item,17733.28
1897,ORD118961,2024-02-03,Size Issue,43409.97
1898,ORD118971,2025-09-12,Customer Changed Mind,23171.93
1899,ORD118981,2024-08-14,Late Delivery,65422.3
1900,ORD118991,2025-03-14,Damaged,25491.71
1901,ORD119001,2025-04-21,Wrong Item,34307.09
1902,ORD119011,2024-07-22,Size Issue,3095.17
1903,ORD119021,2025-01-12,Customer Changed Mind,13257.66
1904,ORD119031,2025-04-25,Late Delivery,35304.98
1905,ORD119041,2024-06-29,Damaged,41385.99
1906,ORD119051,2025-01-20,Wrong Item,48080.55
1907,ORD119061,2025-02-26,Size Issue,9465.12
1908,ORD119071,2024-03-05,Customer Changed Mind,10696.67
1909,ORD119081,2025-07-22,Late Delivery,9943.6
1910,ORD119091,2025-02-02,Damaged,16897.38
1911,ORD119101,2025-01-11,Wrong Item,10738.18
1912,ORD119111,2024-07-03,Size Issue,39248.78
1913,ORD119121,2025-07-29,Customer Changed Mind,26215.63
1914,ORD119131,2025-03-07,Late Delivery,16858.4
1915,ORD119141,2026-01-04,Damaged,47349.3
1916,ORD119151,2025-03-17,Wrong Item,6329.61
1917,ORD119161,2024-11-19,Size Issue,43795.57
1918,ORD119171,2024-12-07,Customer Changed Mind,32155.87
1919,ORD119181,2025-08-23,Late Delivery,50872.02
1920,ORD119191,2024-09-30,Damaged,9514.39
1921,ORD119201,2025-03-27,Wrong Item,13981
1922,ORD119211,2024-05-05,Size Issue,49406.2
1923,ORD119221,2024-07-27,Customer Changed Mind,7139.22
1924,ORD119231,2024-05-15,Late Delivery,11075.54
1925,ORD119241,2025-08-03,Damaged,9505.74
1926,ORD119251,2024-11-18,Wrong Item,18015.43
1927,ORD119261,2026-01-01,Size Issue,29332.51
1928,ORD119271,2025-12-01,Customer Changed Mind,9465.12
1929,ORD119281,2025-06-03,Late Delivery,5965.95
1930,ORD119291,2024-04-30,Damaged,19169.09
1931,ORD119301,2025-04-02,Wrong Item,1825.15
1932,ORD119311,2025-10-15,Size Issue,820.54
1933,ORD119321,2024-12-15,Customer Changed Mind,17416.82
1934,ORD119331,2025-05-09,Late Delivery,16476.96
1935,ORD119341,2025-02-24,Damaged,26787.04
1936,ORD119351,2025-05-20,Wrong Item,2855.11
1937,ORD119361,2025-11-07,Size Issue,53766.86
1938,ORD119371,2025-07-29,Customer Changed Mind,18408.29
1939,ORD119381,2025-10-13,Late Delivery,3692.41
1940,ORD119391,2024-09-30,Damaged,39181.36
1941,ORD119401,2024-02-16,Wrong Item,15675.14
1942,ORD119411,2024-11-24,Size Issue,4555.1
1943,ORD119421,2025-07-19,Customer Changed Mind,5734.33
1944,ORD119431,2024-08-09,Late Delivery,12999.64
1945,ORD119441,2025-06-25,Damaged,31508.55
1946,ORD119451,2024-03-29,Wrong Item,14660.78
1947,ORD119461,2025-04-06,Size Issue,9934.34
1948,ORD119471,2024-11-21,Customer Changed Mind,45409.41
1949,ORD119481,2025-01-20,Late Delivery,24313.45
1950,ORD119491,2025-07-25,Damaged,23052.2
1951,ORD119501,2025-05-10,Wrong Item,83850.3
1952,ORD119511,2025-07-15,Size Issue,14032.9
1953,ORD119521,2024-06-12,Customer Changed Mind,67706.41
1954,ORD119531,2024-06-02,Late Delivery,8554.73
1955,ORD119541,2025-05-30,Damaged,10305.48
1956,ORD119551,2024-01-26,Wrong Item,5692.25
1957,ORD119561,2025-07-15,Size Issue,94162.1
1958,ORD119571,2025-01-01,Customer Changed Mind,23567.61
1959,ORD119581,2024-03-13,Late Delivery,29925.9
1960,ORD119591,2025-02-18,Damaged,14666.26
1961,ORD119601,2024-04-22,Wrong Item,26807.46
1962,ORD119611,2024-09-22,Size Issue,30342.93
1963,ORD119621,2025-06-26,Customer Changed Mind,19689.21
1964,ORD119631,2025-06-18,Late Delivery,81328.14
1965,ORD119641,2024-11-08,Damaged,7605.74
1966,ORD119651,2025-08-18,Wrong Item,112596.45
1967,ORD119661,2025-05-28,Size Issue,27634.67
1968,ORD119671,2024-08-14,Customer Changed Mind,45042.61
1969,ORD119681,2025-08-22,Late Delivery,53535.39
1970,ORD119691,2025-03-31,Damaged,45784.71
1971,ORD119701,2024-04-13,Wrong Item,23527.93
1972,ORD119711,2024-11-08,Size Issue,27706.24
1973,ORD119721,2025-02-17,Customer Changed Mind,26987.46
1974,ORD119731,2024-03-31,Late Delivery,35828.24
1975,ORD119741,2025-02-04,Damaged,4356.61
1976,ORD119751,2024-08-29,Wrong Item,17440.7
1977,ORD119761,2025-03-07,Size Issue,86660.06
1978,ORD119771,2025-10-08,Customer Changed Mind,13750.3
1979,ORD119781,2024-11-13,Late Delivery,14690.95
1980,ORD119791,2025-02-20,Damaged,29607.77
1981,ORD119801,2025-11-10,Wrong Item,30422.98
1982,ORD119811,2024-12-13,Size Issue,25970.7
1983,ORD119821,2024-07-23,Customer Changed Mind,12365.04
1984,ORD119831,2025-01-11,Late Delivery,10261.57
1985,ORD119841,2025-03-27,Damaged,35802.76
1986,ORD119851,2024-07-20,Wrong Item,16208.96
1987,ORD119861,2024-09-29,Size Issue,19985.43
1988,ORD119871,2024-09-16,Customer Changed Mind,12307.25
1989,ORD119881,2024-10-09,Late Delivery,32674.32
1990,ORD119891,2024-11-19,Damaged,16340.29
1991,ORD119901,2025-04-08,Wrong Item,14074.17
1992,ORD119911,2026-01-06,Size Issue,46563.42
1993,ORD119921,2024-06-28,Customer Changed Mind,67080.24
1994,ORD119931,2024-12-12,Late Delivery,41166.02
1995,ORD119941,2026-01-02,Damaged,15919.73
1996,ORD119951,2024-12-09,Wrong Item,28393.74
1997,ORD119961,2025-11-06,Size Issue,7559.36
1998,ORD119971,2024-10-17,Customer Changed Mind,40733.11
1999,ORD119981,2025-04-15,Late Delivery,17254.42
2000,ORD119991,2024-05-03,Damaged,12144.36
2001,ORD120001,2025-06-19,Wrong Item,55057.28
2002,ORD120011,2025-09-26,Size Issue,65461.18
2003,ORD120021,2024-07-13,Customer Changed Mind,17315.84
2004,ORD120031,2024-10-15,Late Delivery,7063.93
2005,ORD120041,2025-01-07,Damaged,60331.91
2006,ORD120051,2025-08-29,Wrong Item,9573.01
2007,ORD120061,2024-06-18,Size Issue,10563.35
2008,ORD120071,2024-01-31,Customer Changed Mind,22468.36
2009,ORD120081,2025-02-27,Late Delivery,15259.73
2010,ORD120091,2024-07-09,Damaged,16466.41
2011,ORD120101,2025-11-12,Wrong Item,33620.22
2012,ORD120111,2024-07-17,Size Issue,53755.6
2013,ORD120121,2025-05-08,Customer Changed Mind,79622.84
2014,ORD120131,2024-04-10,Late Delivery,83471.65
2015,ORD120141,2024-08-23,Damaged,8907.2
2016,ORD120151,2025-06-13,Wrong Item,51527.4
2017,ORD120161,2024-09-23,Size Issue,19980.78
2018,ORD120171,2024-06-29,Customer Changed Mind,35573.44
2019,ORD120181,2025-07-17,Late Delivery,18549.86
2020,ORD120191,2025-08-19,Damaged,49460.16
2021,ORD120201,2025-02-19,Wrong Item,9821.01
2022,ORD120211,2024-01-18,Size Issue,98411.3
2023,ORD120221,2024-05-02,Customer Changed Mind,6297.39
2024,ORD120231,2024-06-10,Late Delivery,8794.2
2025,ORD120241,2024-03-18,Damaged,40892.14
2026,ORD120251,2025-11-04,Wrong Item,65361.16
2027,ORD120261,2025-12-12,Size Issue,42222.52
2028,ORD120271,2024-03-09,Customer Changed Mind,13644.18
2029,ORD120281,2025-06-01,Late Delivery,25418.23
2030,ORD120291,2024-02-19,Damaged,14781.7
2031,ORD120301,2024-03-12,Wrong Item,15256.72
2032,ORD120311,2024-03-13,Size Issue,37588.86
2033,ORD120321,2025-02-09,Customer Changed Mind,3077.01
2034,ORD120331,2024-01-18,Late Delivery,6229.07
2035,ORD120341,2024-05-03,Damaged,2114.87
2036,ORD120351,2025-05-02,Wrong Item,33914.68
2037,ORD120361,2025-05-07,Size Issue,56773.03
2038,ORD120371,2025-06-18,Customer Changed Mind,40595.08
2039,ORD120381,2025-08-19,Late Delivery,83475.24
2040,ORD120391,2025-05-15,Damaged,23798.38
2041,ORD120401,2025-05-11,Wrong Item,107969.92
2042,ORD120411,2025-01-05,Size Issue,18036.56
2043,ORD120421,2025-11-03,Customer Changed Mind,12003.05
2044,ORD120431,2025-03-22,Late Delivery,4347.55
2045,ORD120441,2025-11-27,Damaged,22885.84
2046,ORD120451,2025-06-30,Wrong Item,3988.37
2047,ORD120461,2025-09-26,Size Issue,59039.91
2048,ORD120471,2025-10-03,Customer Changed Mind,89684.6
2049,ORD120481,2024-09-25,Late Delivery,18883.93
2050,ORD120491,2024-12-28,Damaged,17733.87
2051,ORD120501,2025-03-11,Wrong Item,12058.08
2052,ORD120511,2024-03-11,Size Issue,17522.72
2053,ORD120521,2024-01-23,Customer Changed Mind,37855.6
2054,ORD120531,2025-11-22,Late Delivery,18082.58
2055,ORD120541,2024-04-18,Damaged,4509.14
2056,ORD120551,2024-06-09,Wrong Item,36705.55
2057,ORD120561,2025-08-28,Size Issue,11338.27
2058,ORD120571,2025-07-09,Customer Changed Mind,35033.37
2059,ORD120581,2025-09-28,Late Delivery,10540.27
2060,ORD120591,2025-07-19,Damaged,2867.17
2061,ORD120601,2024-07-16,Wrong Item,24013.02
2062,ORD120611,2025-01-15,Size Issue,12569.35
2063,ORD120621,2024-12-16,Customer Changed Mind,87613.61
2064,ORD120631,2025-04-25,Late Delivery,37915.29
2065,ORD120641,2025-02-21,Damaged,37396.29
2066,ORD120651,2024-06-16,Wrong Item,48671.14
2067,ORD120661,2024-12-10,Size Issue,66302.7
2068,ORD120671,2025-06-29,Customer Changed Mind,11356.18
2069,ORD120681,2024-12-22,Late Delivery,22749.17
2070,ORD120691,2025-07-15,Damaged,11190.99
2071,ORD120701,2024-12-27,Wrong Item,31283.28
2072,ORD120711,2024-10-16,Size Issue,23239.84
2073,ORD120721,2024-09-29,Customer Changed Mind,22243.58
2074,ORD120731,2025-12-22,Late Delivery,27848.29
2075,ORD120741,2025-03-24,Damaged,27243.86
2076,ORD120751,2024-07-10,Wrong Item,18565.53
2077,ORD120761,2024-10-12,Size Issue,43132.27
2078,ORD120771,2024-06-09,Customer Changed Mind,19430.98
2079,ORD120781,2024-02-08,Late Delivery,14787.88
2080,ORD120791,2025-05-05,Damaged,13094.68
2081,ORD120801,2025-10-21,Wrong Item,17842.18
2082,ORD120811,2025-04-21,Size Issue,47322.9
2083,ORD120821,2024-04-10,Customer Changed Mind,4059.87
2084,ORD120831,2025-07-10,Late Delivery,4722.15
2085,ORD120841,2025-08-22,Damaged,27580.02
2086,ORD120851,2024-12-20,Wrong Item,53710.15
2087,ORD120861,2024-06-21,Size Issue,47059.87
2088,ORD120871,2025-02-19,Customer Changed Mind,60484.27
2089,ORD120881,2025-07-16,Late Delivery,5721.46
2090,ORD120891,2024-06-17,Damaged,54183.38
2091,ORD120901,2024-04-20,Wrong Item,7732.28
2092,ORD120911,2025-03-30,Size Issue,2438.46
2093,ORD120921,2025-06-02,Customer Changed Mind,15305.85
2094,ORD120931,2024-09-12,Late Delivery,10390.74
2095,ORD120941,2024-04-09,Damaged,37197.06
2096,ORD120951,2025-02-07,Wrong Item,8462.07
2097,ORD120961,2024-10-30,Size Issue,2151.81
2098,ORD120971,2025-02-01,Customer Changed Mind,38038.3
2099,ORD120981,2024-07-17,Late Delivery,25018.95
2100,ORD120991,2025-11-01,Damaged,7135.79
2101,ORD121001,2024-07-16,Wrong Item,75909.42
2102,ORD121011,2024-09-30,Size Issue,80107.04
2103,ORD121021,2024-12-07,Customer Changed Mind,68808.52
2104,ORD121031,2024-09-26,Late Delivery,3945.38
2105,ORD121041,2024-07-22,Damaged,28939.98
2106,ORD121051,2024-03-25,Wrong Item,7402.15
2107,ORD121061,2025-03-05,Size Issue,24087.56
2108,ORD121071,2024-10-02,Customer Changed Mind,14387.46
2109,ORD121081,2024-01-18,Late Delivery,33189.51
2110,ORD121091,2024-10-06,Damaged,10937.62
2111,ORD121101,2024-09-19,Wrong Item,24606.72
2112,ORD121111,2024-09-30,Size Issue,4641.77
2113,ORD121121,2025-09-23,Customer Changed Mind,2313.71
2114,ORD121131,2025-10-20,Late Delivery,52182.69
2115,ORD121141,2024-06-07,Damaged,19941.85
2116,ORD121151,2025-04-29,Wrong Item,31863.11
2117,ORD121161,2024-11-20,Size Issue,2608.28
2118,ORD121171,2024-04-18,Customer Changed Mind,9465.12
2119,ORD121181,2024-04-14,Late Delivery,63880.85
2120,ORD121191,2024-05-15,Damaged,44636.47
2121,ORD121201,2024-07-17,Wrong Item,20090.28
2122,ORD121211,2024-04-19,Size Issue,48022.67
2123,ORD121221,2024-06-08,Customer Changed Mind,14322.6
2124,ORD121231,2024-01-18,Late Delivery,35798.83
2125,ORD121241,2025-10-30,Damaged,47878.33
2126,ORD121251,2025-09-04,Wrong Item,23872.63
2127,ORD121261,2025-07-26,Size Issue,9428.6
2128,ORD121271,2025-07-25,Customer Changed Mind,3023.05
2129,ORD121281,2024-07-16,Late Delivery,50779.81
2130,ORD121291,2025-02-08,Damaged,96255.19
2131,ORD121301,2024-09-14,Wrong Item,14815.4
2132,ORD121311,2024-12-01,Size Issue,20221.52
2133,ORD121321,2024-10-13,Customer Changed Mind,8590.55
2134,ORD121331,2025-10-12,Late Delivery,15211.49
2135,ORD121341,2024-04-18,Damaged,21037.3
2136,ORD121351,2024-04-30,Wrong Item,3707.32
2137,ORD121361,2025-04-02,Size Issue,10486.25
2138,ORD121371,2025-06-19,Customer Changed Mind,67382.48
2139,ORD121381,2025-11-08,Late Delivery,18565.53
2140,ORD121391,2025-04-13,Damaged,33917.6
2141,ORD121401,2025-11-20,Wrong Item,30165.96
2142,ORD121411,2025-11-04,Size Issue,8061.48
2143,ORD121421,2024-11-19,Customer Changed Mind,53991.24
2144,ORD121431,2025-12-20,Late Delivery,42873.79
2145,ORD121441,2024-01-17,Damaged,33477.35
2146,ORD121451,2024-12-08,Wrong Item,31256.42
2147,ORD121461,2025-03-19,Size Issue,31199.51
2148,ORD121471,2024-03-07,Customer Changed Mind,16722.92
2149,ORD121481,2025-05-24,Late Delivery,33144.15
2150,ORD121491,2024-05-04,Damaged,20025.98
2151,ORD121501,2025-11-16,Wrong Item,5037.03
2152,ORD121511,2024-08-27,Size Issue,3203.05
2153,ORD121521,2025-01-13,Customer Changed Mind,6273.42
2154,ORD121531,2024-12-06,Late Delivery,33238.49
2155,ORD121541,2025-07-21,Damaged,10975.77
2156,ORD121551,2025-12-05,Wrong Item,12472.17
2157,ORD121561,2025-10-07,Size Issue,29597
2158,ORD121571,2024-12-13,Customer Changed Mind,32307.99
2159,ORD121581,2024-07-19,Late Delivery,2573.93
2160,ORD121591,2025-08-01,Damaged,59807.79
2161,ORD121601,2024-05-30,Wrong Item,31620.94
2162,ORD121611,2025-06-10,Size Issue,28325.44
2163,ORD121621,2025-07-23,Customer Changed Mind,16956.28
2164,ORD121631,2025-07-23,Late Delivery,46096.2
2165,ORD121641,2024-02-27,Damaged,27243.86
2166,ORD121651,2025-09-27,Wrong Item,75682.34
2167,ORD121661,2025-12-18,Size Issue,17947.67
2168,ORD121671,2024-11-18,Customer Changed Mind,18764.87
2169,ORD121681,2025-01-29,Late Delivery,34843.75
2170,ORD121691,2024-02-03,Damaged,10079.25
2171,ORD121701,2025-05-31,Wrong Item,6614.31
2172,ORD121711,2025-03-06,Size Issue,16404.48
2173,ORD121721,2025-04-22,Customer Changed Mind,40021.7
2174,ORD121731,2024-11-12,Late Delivery,36476.53
2175,ORD121741,2024-08-08,Damaged,9950.07
2176,ORD121751,2026-01-05,Wrong Item,23048.1
2177,ORD121761,2024-03-13,Size Issue,14074.17
2178,ORD121771,2025-02-03,Customer Changed Mind,16059.7
2179,ORD121781,2024-04-20,Late Delivery,22939.34
2180,ORD121791,2025-02-19,Damaged,25009.88
2181,ORD121801,2024-05-21,Wrong Item,53698.25
2182,ORD121811,2025-11-03,Size Issue,32783.4
2183,ORD121821,2025-02-24,Customer Changed Mind,3475.66
2184,ORD121831,2025-04-20,Late Delivery,6828.96
2185,ORD121841,2025-03-09,Damaged,51922.73
2186,ORD121851,2025-08-05,Wrong Item,9692.4
2187,ORD121861,2024-03-21,Size Issue,29816.25
2188,ORD121871,2024-05-31,Customer Changed Mind,91474.5
2189,ORD121881,2024-08-07,Late Delivery,13614.3
2190,ORD121891,2025-02-21,Damaged,18917.97
2191,ORD121901,2025-07-14,Wrong Item,37820.85
2192,ORD121911,2025-03-31,Size Issue,84515.58
2193,ORD121921,2025-10-17,Customer Changed Mind,40920.3
2194,ORD121931,2024-06-14,Late Delivery,22929.55
2195,ORD121941,2025-05-05,Damaged,773.79
2196,ORD121951,2024-06-09,Wrong Item,41336.21
2197,ORD121961,2025-09-29,Size Issue,50862.32
2198,ORD121971,2025-09-28,Customer Changed Mind,1081.42
2199,ORD121981,2024-03-31,Late Delivery,16504.73
2200,ORD121991,2024-06-23,Damaged,13493.73
2201,ORD122001,2024-06-27,Wrong Item,30289.38
2202,ORD122011,2025-07-17,Size Issue,41413.54
2203,ORD122021,2024-08-26,Customer Changed Mind,29313.28
2204,ORD122031,2025-10-18,Late Delivery,23871.92
2205,ORD122041,2024-08-21,Damaged,49406.2
2206,ORD122051,2024-10-15,Wrong Item,25669.39
2207,ORD122061,2024-03-20,Size Issue,12509.48
2208,ORD122071,2025-09-28,Customer Changed Mind,30342.93
2209,ORD122081,2025-07-29,Late Delivery,71563.2
2210,ORD122091,2024-05-12,Damaged,9453.35
2211,ORD122101,2025-01-18,Wrong Item,27095.46
2212,ORD122111,2025-01-27,Size Issue,5623.13
2213,ORD122121,2025-08-25,Customer Changed Mind,25586.6
2214,ORD122131,2024-11-23,Late Delivery,18787.77
2215,ORD122141,2024-01-24,Damaged,5596.7
2216,ORD122151,2024-04-18,Wrong Item,44294.68
2217,ORD122161,2025-01-28,Size Issue,18525.84
2218,ORD122171,2025-09-18,Customer Changed Mind,18009.96
2219,ORD122181,2025-08-19,Late Delivery,81278.45
2220,ORD122191,2024-05-20,Damaged,33912.69
2221,ORD122201,2024-09-18,Wrong Item,28991.59
2222,ORD122211,2024-05-24,Size Issue,27745.2
2223,ORD122221,2025-06-24,Customer Changed Mind,18972.72
2224,ORD122231,2025-01-16,Late Delivery,32155.87
2225,ORD122241,2025-05-03,Damaged,16959.2
2226,ORD122251,2024-03-02,Wrong Item,63132.4
2227,ORD122261,2025-03-04,Size Issue,18615.53
2228,ORD122271,2024-12-01,Customer Changed Mind,24835.86
2229,ORD122281,2024-12-26,Late Delivery,21415.48
2230,ORD122291,2025-12-27,Damaged,31502.06
2231,ORD122301,2024-12-16,Wrong Item,42837.08
2232,ORD122311,2024-05-06,Size Issue,46199.3
2233,ORD122321,2025-02-15,Customer Changed Mind,18704.75
2234,ORD122331,2025-05-11,Late Delivery,34554.92
2235,ORD122341,2025-07-23,Damaged,12610.4
2236,ORD122351,2025-01-08,Wrong Item,47322.9
2237,ORD122361,2024-08-14,Size Issue,3501.24
2238,ORD122371,2024-06-27,Customer Changed Mind,31345.09
2239,ORD122381,2024-07-20,Late Delivery,40929.3
2240,ORD122391,2025-01-01,Damaged,50229.4
2241,ORD122401,2025-06-17,Wrong Item,34863.91
2242,ORD122411,2025-05-22,Size Issue,82482.23
2243,ORD122421,2024-06-02,Customer Changed Mind,79622.84
2244,ORD122431,2024-04-04,Late Delivery,65043.36
